4	17.745278332176	0.156205793746583	0.166478950120829
3.6	17.7251459700293	0.147187805201382	0.165959334878558
3.2	17.5250745732567	0.138622689340526	0.163967476449854
2.8	17.3000331931807	0.0977560739800858	0.161802412940393
2.6	17.1300212676385	0.0926512277306675	0.160243567213581
2.4	16.9700332660583	0.0876598539811697	0.158944529107904
2.2	16.7950269769173	0.082802475808396	0.157385683381092
2	16.6700213328578	0.0781040972036679	0.156259850356172
1.8	16.5200213542115	0.0735951764723749	0.154960812250496
1.6	16.3700120237799	0.0693126972494939	0.15357517160444
1.4	16.1850083601786	0.0653012251033623	0.15192972333725
1.2	16.0250083691344	0.0411855557204222	0.150544082691195
1.1	15.9450030145031	0.038590802012915	0.149764659827789
1	15.8300053632482	0.0360589794642056	0.148812031883626
0.9	15.7250030189523	0.0336043151990931	0.147859403939463
0.8	15.6200013427024	0.031244999599936	0.1469067759953
0.7	15.4800013439656	0.0290043100245464	0.145694340430002
0.6	15.3450003362965	0.0269118932815958	0.144481904864704
0.5	15.1700013467711	0.0180346887968714	0.14300966167827
0.4	14.8850003373402	0.0156284996080878	0.140498188007295
0.3	14.15	0.0103077640640442	0.134089600019291
0.2	11.5550003450933	0.00782623792124926	0.111659542061274
0.1	3.28	0.00364005494464026	0.0399526386279221
